duration_min,hour,trip_distance,naive_eta,abs_err
10.166666666666666,12,0.87,5.883333333333334,4.283333333333332
40.233333333333334,9,16.2,31.041666666666668,9.191666666666666
19.5,16,3.37,17.575000000000003,1.9249999999999972
21.783333333333335,22,3.7,13.95,7.833333333333336
9.216666666666667,1,1.4,9.233333333333333,0.01666666666666572
16.016666666666666,14,4.6,17.716666666666665,1.6999999999999993
7.716666666666667,2,1.18,8.766666666666667,1.0500000000000007
16.7,1,3.25,16.441666666666666,0.25833333333333286
16.65,23,4.3,13.1,3.549999999999999
4.75,14,0.6,6.1,1.3499999999999996
32.95,6,18.1,33.63333333333333,0.68333333333333
14.333333333333334,15,1.31,10.55,3.783333333333333
7.616666666666666,23,1.3,8.083333333333334,0.4666666666666677
11.766666666666667,0,1.63,9.125,2.6416666666666675
12.3,14,1.65,10.6,1.700000000000001
31.633333333333333,5,17.7,29.883333333333333,1.75
18.666666666666668,9,1.93,9.2,9.466666666666669
14.816666666666666,16,3.2,17.575000000000003,2.7583333333333364
9.316666666666666,18,1.67,10.533333333333333,1.2166666666666668
8.433333333333334,8,1.9,8.425,0.00833333333333286
8.783333333333333,22,2.56,13.95,5.166666666666666
7.2,21,3.2,14.483333333333334,7.283333333333334
5.016666666666667,15,1.03,10.55,5.533333333333334
28.283333333333335,22,10.64,30.65833333333333,2.3749999999999964
13.133333333333333,18,1.5,10.533333333333333,2.5999999999999996
7.933333333333334,16,2.43,17.575000000000003,9.64166666666667
16.25,14,0.0,15.804166666666667,0.44583333333333286
8.0,4,1.72,7.716666666666667,0.2833333333333332
57.96666666666667,8,29.09,46.725,11.241666666666667
19.483333333333334,17,8.95,25.3,5.816666666666666
6.1,21,1.08,9.016666666666667,2.916666666666668
6.8,10,0.96,5.583333333333333,1.2166666666666668
36.983333333333334,21,16.87,30.933333333333334,6.050000000000001
9.366666666666667,3,1.23,8.416666666666666,0.9500000000000011
3.8333333333333335,15,0.6,6.091666666666667,2.2583333333333333
6.25,17,0.53,6.066666666666666,0.18333333333333357
10.466666666666667,11,1.78,10.033333333333333,0.43333333333333357
44.8,14,9.81,25.691666666666666,19.10833333333333
18.05,6,3.3,11.666666666666668,6.383333333333333
24.833333333333332,14,3.29,17.716666666666665,7.116666666666667
8.05,23,2.02,13.1,5.049999999999999
2.7666666666666666,12,0.54,5.883333333333334,3.116666666666667
26.766666666666666,14,4.62,17.716666666666665,9.05
19.633333333333333,17,1.57,10.45,9.183333333333334
5.466666666666667,9,1.64,9.2,3.7333333333333325
16.316666666666666,11,2.0,10.033333333333333,6.283333333333333
13.266666666666667,19,0.83,5.583333333333333,7.6833333333333345
9.666666666666666,14,1.51,10.6,0.9333333333333336
4.75,10,0.49,3.433333333333333,1.3166666666666669
23.616666666666667,12,9.2,23.316666666666666,0.3000000000000007
4.9,0,0.92,5.25,0.34999999999999964
21.0,11,4.6,17.183333333333334,3.8166666666666664
17.683333333333334,15,8.56,25.358333333333334,7.675000000000001
11.516666666666667,17,0.79,6.066666666666666,5.450000000000001
13.983333333333333,12,2.11,17.233333333333334,3.2500000000000018
10.933333333333334,14,1.4,10.6,0.3333333333333339
5.666666666666667,0,0.9,5.25,0.41666666666666696
1.6833333333333333,11,0.6,5.816666666666666,4.133333333333333
13.816666666666666,15,2.75,17.766666666666666,3.9499999999999993
9.3,13,1.63,10.2,0.8999999999999986
4.433333333333334,6,1.53,7.341666666666667,2.908333333333333
22.85,12,4.59,17.233333333333334,5.616666666666667
9.233333333333333,17,1.41,10.45,1.2166666666666668
17.066666666666666,7,3.12,12.716666666666667,4.35
17.583333333333332,3,2.51,13.95,3.633333333333333
6.35,13,0.65,6.066666666666666,0.2833333333333332
3.8833333333333333,0,1.03,9.125,5.241666666666667
6.75,10,0.92,5.583333333333333,1.166666666666667
11.3,11,2.07,17.183333333333334,5.883333333333333
5.0,3,1.37,8.416666666666666,3.416666666666666
9.166666666666666,20,1.43,9.033333333333333,0.13333333333333286
10.683333333333334,16,4.04,17.575000000000003,6.891666666666669
15.9,14,2.77,17.716666666666665,1.8166666666666647
46.43333333333333,18,18.75,38.141666666666666,8.291666666666664
18.3,11,2.01,17.183333333333334,1.1166666666666671
7.683333333333334,12,1.03,10.183333333333334,2.5
12.116666666666667,16,1.49,10.383333333333333,1.7333333333333343
36.25,11,17.4,33.86666666666667,2.383333333333333
23.5,3,6.83,22.166666666666668,1.3333333333333321
19.7,14,8.56,25.691666666666666,5.991666666666667
8.566666666666666,15,1.05,10.55,1.9833333333333343
26.15,14,7.8,25.691666666666666,0.45833333333333215
64.26666666666667,8,11.6,35.15,29.116666666666667
12.733333333333333,12,1.54,10.183333333333334,2.549999999999999
30.366666666666667,13,6.37,24.45,5.916666666666668
29.6,15,3.87,17.766666666666666,11.833333333333336
30.533333333333335,14,13.51,42.425,11.891666666666662
4.983333333333333,7,1.1,7.758333333333333,2.7749999999999995
16.133333333333333,22,8.71,19.65,3.5166666666666657
10.15,15,1.8,10.55,0.40000000000000036
10.0,11,1.8,10.033333333333333,0.033333333333333215
8.583333333333334,2,1.21,8.766666666666667,0.18333333333333357
12.266666666666667,18,1.11,10.533333333333333,1.7333333333333343
7.233333333333333,16,0.84,6.233333333333333,1.0
18.35,14,5.4,25.691666666666666,7.341666666666665
3.816666666666667,7,0.77,4.616666666666666,0.7999999999999994
23.016666666666666,13,8.46,24.45,1.4333333333333336
16.95,12,2.5,17.233333333333334,0.283333333333335
18.333333333333332,9,2.19,15.816666666666666,2.5166666666666657
14.45,9,2.14,15.816666666666666,1.3666666666666671
47.5,0,4.5,16.283333333333335,31.216666666666665
63.43333333333333,17,20.44,44.125,19.30833333333333
10.016666666666667,19,1.29,9.5,0.5166666666666675
12.916666666666666,19,2.76,15.791666666666668,2.8750000000000018
17.116666666666667,19,1.2,9.5,7.616666666666667
9.583333333333334,17,2.06,17.766666666666666,8.183333333333332
4.116666666666666,3,1.1,8.416666666666666,4.3
4.0,15,1.12,10.55,6.550000000000001
29.983333333333334,12,7.0,23.316666666666666,6.666666666666668
15.216666666666667,0,1.45,9.125,6.091666666666667
10.166666666666666,1,2.45,16.441666666666666,6.275
29.266666666666666,0,7.5,22.633333333333333,6.633333333333333
13.35,22,3.84,13.95,0.5999999999999996
15.266666666666667,9,1.44,9.2,6.066666666666668
17.083333333333332,17,1.3,10.45,6.633333333333333
15.133333333333333,13,1.5,10.2,4.933333333333334
25.416666666666668,12,5.22,23.316666666666666,2.1000000000000014
5.483333333333333,21,0.86,5.45,0.033333333333333215
15.333333333333334,19,2.7,15.791666666666668,0.4583333333333339
20.783333333333335,6,11.04,33.63333333333333,12.849999999999998
25.1,1,2.13,16.441666666666666,8.658333333333335
8.55,12,0.96,5.883333333333334,2.666666666666667
20.833333333333332,15,2.6,17.766666666666666,3.0666666666666664
14.783333333333333,11,6.0,23.241666666666667,8.458333333333334
37.63333333333333,16,3.0,17.575000000000003,20.05833333333333
7.983333333333333,15,1.12,10.55,2.5666666666666673
7.766666666666667,15,1.48,10.55,2.783333333333334
10.5,15,1.5,10.55,0.05000000000000071
21.233333333333334,2,1.58,8.766666666666667,12.466666666666667
42.36666666666667,8,12.21,35.15,7.216666666666669
3.9833333333333334,1,0.77,5.483333333333333,1.5
21.916666666666668,16,2.51,17.575000000000003,4.341666666666665
10.183333333333334,9,2.72,15.816666666666666,5.633333333333333
7.85,10,1.2,9.65,1.8000000000000007
16.616666666666667,12,2.42,17.233333333333334,0.6166666666666671
21.3,20,2.1,15.15,6.15
7.216666666666667,19,1.7,9.5,2.283333333333333
5.966666666666667,13,1.1,10.2,4.2333333333333325
12.133333333333333,10,1.7,9.65,2.4833333333333325
16.433333333333334,19,3.35,15.791666666666668,0.6416666666666657
11.55,16,2.77,17.575000000000003,6.025000000000002
4.933333333333334,13,0.53,6.066666666666666,1.1333333333333329
7.183333333333334,18,0.4,3.7666666666666666,3.416666666666667
6.6,0,0.89,5.25,1.3499999999999996
12.233333333333333,0,1.9,9.125,3.1083333333333325
10.333333333333334,14,0.93,6.1,4.233333333333334
10.8,19,2.5,15.791666666666668,4.991666666666667
29.283333333333335,15,4.49,17.766666666666666,11.51666666666667
2.85,9,0.8,5.383333333333334,2.5333333333333337
5.466666666666667,15,0.85,6.091666666666667,0.625
9.766666666666667,19,1.16,9.5,0.2666666666666675
27.616666666666667,16,13.46,43.483333333333334,15.866666666666667
19.483333333333334,15,1.37,10.55,8.933333333333334
12.033333333333333,16,1.68,10.383333333333333,1.6500000000000004
11.516666666666667,14,1.03,10.6,0.9166666666666679
17.766666666666666,10,6.1,21.816666666666666,4.050000000000001
8.533333333333333,19,1.5,9.5,0.9666666666666668
27.866666666666667,20,13.21,32.233333333333334,4.366666666666667
18.35,0,2.48,16.283333333333335,2.0666666666666664
22.716666666666665,8,16.2,35.15,12.433333333333334
18.833333333333332,9,5.8,21.666666666666668,2.8333333333333357
12.016666666666667,9,1.8,9.2,2.816666666666668
4.333333333333333,14,0.81,6.1,1.7666666666666666
9.133333333333333,10,1.17,9.65,0.5166666666666675
7.883333333333334,17,0.67,6.066666666666666,1.8166666666666673
24.683333333333334,3,4.45,13.95,10.733333333333334
16.816666666666666,3,3.74,13.95,2.866666666666667
9.4,11,1.21,10.033333333333333,0.6333333333333329
18.466666666666665,12,5.8,23.316666666666666,4.850000000000001
14.366666666666667,12,1.54,10.183333333333334,4.183333333333334
10.966666666666667,13,1.4,10.2,0.7666666666666675
6.016666666666667,12,0.6,5.883333333333334,0.13333333333333286
5.716666666666667,13,1.62,10.2,4.4833333333333325
14.883333333333333,11,3.13,17.183333333333334,2.3000000000000007
19.216666666666665,4,3.97,13.2,6.016666666666666
9.116666666666667,15,1.4,10.55,1.4333333333333336
7.0,11,1.02,10.033333333333333,3.033333333333333
22.266666666666666,9,10.74,31.041666666666668,8.775000000000002
4.95,7,0.86,4.616666666666666,0.3333333333333339
3.2666666666666666,12,1.11,10.183333333333334,6.916666666666667
34.25,0,26.34,36.43333333333333,2.18333333333333
25.066666666666666,17,6.65,25.3,0.23333333333333428
7.616666666666666,14,1.2,10.6,2.9833333333333334
26.65,15,3.1,17.766666666666666,8.883333333333333
7.366666666666666,20,1.24,9.033333333333333,1.666666666666667
12.383333333333333,9,2.08,15.816666666666666,3.4333333333333336
17.85,8,3.34,14.633333333333333,3.2166666666666686
34.3,14,5.1,25.691666666666666,8.60833333333333
6.8,12,1.23,10.183333333333334,3.3833333333333337
7.733333333333333,0,1.96,9.125,1.3916666666666666
14.966666666666667,9,2.3,15.816666666666666,0.8499999999999996
11.2,20,1.78,9.033333333333333,2.166666666666666
19.7,14,2.8,17.716666666666665,1.9833333333333343
12.183333333333334,14,2.2,17.716666666666665,5.533333333333331
51.55,16,20.0,43.483333333333334,8.066666666666663
5.383333333333334,9,0.4,3.15,2.233333333333334
6.05,11,0.64,5.816666666666666,0.2333333333333334
6.333333333333333,6,2.08,11.666666666666668,5.333333333333335
4.55,21,0.6,5.45,0.9000000000000004
6.733333333333333,19,0.7,5.583333333333333,1.1500000000000004
19.65,0,2.03,16.283333333333335,3.3666666666666636
9.416666666666666,4,1.39,7.716666666666667,1.6999999999999993
12.9,11,1.87,10.033333333333333,2.866666666666667
6.0,15,0.56,6.091666666666667,0.09166666666666679
16.15,10,2.17,16.0,0.14999999999999858
7.466666666666667,14,0.55,6.1,1.3666666666666671
7.683333333333334,10,1.65,9.65,1.9666666666666668
4.45,18,0.78,6.233333333333333,1.7833333333333332
26.833333333333332,9,11.33,31.041666666666668,4.208333333333336
20.416666666666668,14,3.1,17.716666666666665,2.700000000000003
16.716666666666665,16,1.72,10.383333333333333,6.333333333333332
9.616666666666667,9,1.38,9.2,0.41666666666666785
9.883333333333333,11,1.42,10.033333333333333,0.15000000000000036
8.95,12,1.89,10.183333333333334,1.2333333333333343
15.2,23,6.7,18.53333333333333,3.333333333333332
26.916666666666668,15,4.6,17.766666666666666,9.150000000000002
5.066666666666666,14,1.2,10.6,5.533333333333333
9.116666666666667,16,1.5,10.383333333333333,1.2666666666666657
9.333333333333334,15,1.37,10.55,1.2166666666666668
41.55,21,17.98,30.933333333333334,10.616666666666664
29.366666666666667,3,6.14,22.166666666666668,7.199999999999999
66.58333333333333,15,18.12,45.483333333333334,21.099999999999994
24.6,4,19.09,28.208333333333332,3.6083333333333307
3.3666666666666667,8,0.54,5.083333333333333,1.7166666666666663
7.316666666666666,18,1.0,6.233333333333333,1.083333333333333
32.18333333333333,3,12.0,28.716666666666665,3.466666666666665
11.466666666666667,10,1.23,9.65,1.8166666666666664
36.85,9,4.3,15.816666666666666,21.033333333333335
17.033333333333335,17,3.24,17.766666666666666,0.7333333333333307
18.383333333333333,13,2.23,17.45,0.9333333333333336
14.383333333333333,10,2.66,16.0,1.6166666666666671
23.383333333333333,12,8.6,23.316666666666666,0.06666666666666643
11.6,14,1.93,10.6,1.0
60.416666666666664,14,20.9,54.71666666666667,5.699999999999996
13.35,22,2.28,13.95,0.5999999999999996
60.81666666666667,17,17.21,41.55,19.266666666666673
8.966666666666667,13,1.58,10.2,1.2333333333333325
5.483333333333333,19,1.09,9.5,4.016666666666667
30.383333333333333,14,3.9,17.716666666666665,12.666666666666668
2.3,15,0.51,6.091666666666667,3.791666666666667
13.416666666666666,12,1.67,10.183333333333334,3.2333333333333325
14.833333333333334,7,3.16,12.716666666666667,2.116666666666667
13.4,21,2.48,14.483333333333334,1.083333333333334
1.9,12,0.3,3.466666666666667,1.5666666666666669
15.8,10,2.05,16.0,0.1999999999999993
78.38333333333334,12,19.5,34.7,43.68333333333334
46.43333333333333,20,21.09,39.05,7.383333333333333
10.283333333333333,0,1.6,9.125,1.1583333333333332
3.966666666666667,11,1.09,10.033333333333333,6.066666666666666
23.233333333333334,13,1.69,10.2,13.033333333333335
25.466666666666665,22,16.05,30.65833333333333,5.191666666666666
45.96666666666667,19,17.7,34.93333333333334,11.033333333333331
19.583333333333332,16,4.58,17.575000000000003,2.0083333333333293
12.4,21,1.3,9.016666666666667,3.383333333333333
20.133333333333333,14,1.8,10.6,9.533333333333333
4.716666666666667,12,0.75,5.883333333333334,1.166666666666667
6.316666666666666,9,0.92,5.383333333333334,0.9333333333333327
18.733333333333334,21,3.17,14.483333333333334,4.25
24.533333333333335,12,3.32,17.233333333333334,7.300000000000001
6.533333333333333,10,0.5,3.433333333333333,3.1
6.966666666666667,21,1.33,9.016666666666667,2.0500000000000007
12.383333333333333,10,2.25,16.0,3.616666666666667
19.816666666666666,2,3.03,14.95,4.866666666666667
2.966666666666667,13,0.42,3.6333333333333333,0.6666666666666665
64.05,13,16.81,38.650000000000006,25.39999999999999
32.11666666666667,12,5.85,23.316666666666666,8.8
6.616666666666666,5,2.09,11.55,4.9333333333333345
27.75,0,4.13,16.283333333333335,11.466666666666665
26.1,0,5.11,22.633333333333333,3.4666666666666686
9.15,19,1.95,9.5,0.34999999999999964
9.533333333333333,8,2.86,14.633333333333333,5.1
7.666666666666667,1,1.61,9.233333333333333,1.5666666666666655
10.783333333333333,21,2.33,14.483333333333334,3.700000000000001
8.466666666666667,1,1.45,9.233333333333333,0.7666666666666657
41.016666666666666,8,11.74,35.15,5.866666666666667
1.0333333333333334,9,0.2,3.15,2.1166666666666663
4.983333333333333,0,1.35,9.125,4.141666666666667
8.766666666666667,21,2.01,14.483333333333334,5.716666666666667
2.9833333333333334,6,0.48,2.7666666666666666,0.21666666666666679
2.8,0,0.37,3.0166666666666666,0.21666666666666679
10.6,16,1.68,10.383333333333333,0.21666666666666679
3.066666666666667,12,0.33,3.466666666666667,0.3999999999999999
5.716666666666667,15,1.38,10.55,4.833333333333334
19.416666666666668,4,8.8,21.96666666666667,2.5500000000000007
4.566666666666666,20,0.98,5.258333333333333,0.6916666666666664
30.366666666666667,2,5.5,23.166666666666668,7.199999999999999
7.033333333333333,16,0.88,6.233333333333333,0.7999999999999998
9.233333333333333,1,1.96,9.233333333333333,0.0
11.616666666666667,3,1.9,8.416666666666666,3.200000000000001
2.85,14,0.55,6.1,3.2499999999999996
11.9,8,1.59,8.425,3.4749999999999996
5.6,0,0.9,5.25,0.34999999999999964
13.883333333333333,17,2.44,17.766666666666666,3.883333333333333
19.2,11,1.02,10.033333333333333,9.166666666666666
42.95,6,17.4,33.63333333333333,9.31666666666667
6.616666666666666,16,0.9,6.233333333333333,0.38333333333333286
42.65,11,4.28,17.183333333333334,25.466666666666665
7.2,14,0.95,6.1,1.1000000000000005
43.06666666666667,14,10.5,42.425,0.6416666666666728
4.233333333333333,11,0.47,3.4166666666666665,0.8166666666666669
16.25,10,1.89,9.65,6.6
8.7,22,1.33,8.766666666666667,0.0666666666666682
7.6,14,1.0,6.1,1.5
1.8666666666666667,15,0.35,3.408333333333333,1.5416666666666665
6.6,22,0.67,5.475,1.125
39.56666666666667,8,16.9,35.15,4.416666666666671
11.033333333333333,5,6.48,18.8,7.7666666666666675
8.633333333333333,9,1.38,9.2,0.5666666666666664
4.65,19,1.61,9.5,4.85
8.633333333333333,14,1.05,10.6,1.9666666666666668
7.683333333333334,15,2.07,17.766666666666666,10.083333333333332
16.1,11,7.0,23.241666666666667,7.141666666666666
3.6,15,0.53,6.091666666666667,2.4916666666666667
31.066666666666666,0,7.71,22.633333333333333,8.433333333333334
6.9,14,0.96,6.1,0.8000000000000007
18.766666666666666,17,6.42,25.3,6.533333333333335
4.416666666666667,23,0.63,5.033333333333333,0.6166666666666663
45.35,13,5.5,24.45,20.900000000000002
5.366666666666666,21,1.2,9.016666666666667,3.6500000000000012
3.65,8,1.24,8.425,4.775
4.833333333333333,0,0.75,5.25,0.41666666666666696
3.316666666666667,18,0.77,6.233333333333333,2.9166666666666665
34.416666666666664,21,17.75,30.933333333333334,3.4833333333333307
32.31666666666667,18,17.08,38.141666666666666,5.824999999999996
8.0,7,0.99,4.616666666666666,3.3833333333333337
34.46666666666667,13,16.2,38.650000000000006,4.183333333333337
10.566666666666666,16,1.3,10.383333333333333,0.18333333333333357
62.63333333333333,17,23.82,44.125,18.508333333333333
7.033333333333333,21,1.2,9.016666666666667,1.9833333333333343
31.05,1,17.22,28.733333333333334,2.3166666666666664
19.383333333333333,15,3.5,17.766666666666666,1.6166666666666671
7.433333333333334,19,6.46,22.041666666666664,14.60833333333333
3.566666666666667,21,0.72,5.45,1.8833333333333333
9.85,15,0.56,6.091666666666667,3.758333333333333
33.21666666666667,7,5.6,20.966666666666665,12.250000000000004
16.733333333333334,18,2.38,17.416666666666668,0.6833333333333336
7.7,12,1.25,10.183333333333334,2.4833333333333334
7.85,12,1.09,10.183333333333334,2.333333333333334
5.983333333333333,15,1.39,10.55,4.566666666666667
32.28333333333333,15,5.98,25.358333333333334,6.924999999999997
17.35,20,11.9,32.233333333333334,14.883333333333333
6.933333333333334,15,0.73,6.091666666666667,0.8416666666666668
15.65,12,1.8,10.183333333333334,5.466666666666667
16.466666666666665,15,1.75,10.55,5.916666666666664
5.033333333333333,14,0.97,6.1,1.0666666666666664
4.916666666666667,11,0.97,5.816666666666666,0.8999999999999995
14.35,20,2.04,15.15,0.8000000000000007
6.183333333333334,15,1.19,10.55,4.366666666666667
16.433333333333334,16,3.06,17.575000000000003,1.1416666666666693
8.666666666666666,10,1.39,9.65,0.9833333333333343
12.283333333333333,13,0.9,6.066666666666666,6.216666666666667
36.93333333333333,6,17.22,33.63333333333333,3.299999999999997
1.3666666666666667,5,0.54,4.3,2.933333333333333
38.8,16,9.4,24.733333333333334,14.066666666666663
7.9,13,0.51,6.066666666666666,1.833333333333334
14.15,10,2.99,16.0,1.8499999999999996
48.03333333333333,13,16.56,38.650000000000006,9.383333333333326
4.833333333333333,2,1.0,5.35,0.5166666666666666
3.533333333333333,13,0.56,6.066666666666666,2.533333333333333
19.583333333333332,2,6.45,23.166666666666668,3.5833333333333357
13.55,12,2.51,17.233333333333334,3.6833333333333336
12.466666666666667,15,1.05,10.55,1.916666666666666
15.183333333333334,0,5.12,22.633333333333333,7.449999999999999
18.283333333333335,17,3.1,17.766666666666666,0.5166666666666693
32.56666666666667,1,19.73,28.733333333333334,3.8333333333333357
16.483333333333334,12,4.4,17.233333333333334,0.75
7.083333333333333,13,0.9,6.066666666666666,1.0166666666666666
12.6,12,3.4,17.233333333333334,4.633333333333335
27.716666666666665,14,5.7,25.691666666666666,2.0249999999999986
31.483333333333334,11,4.6,17.183333333333334,14.3
18.733333333333334,12,3.4,17.233333333333334,1.5
14.916666666666666,14,2.34,17.716666666666665,2.799999999999999
22.6,13,3.4,17.45,5.150000000000002
8.716666666666667,15,1.34,10.55,1.833333333333334
14.283333333333333,15,6.96,25.358333333333334,11.075000000000001
15.933333333333334,15,1.39,10.55,5.383333333333333
18.8,21,4.04,14.483333333333334,4.316666666666666
7.533333333333333,14,1.1,10.6,3.0666666666666664
15.2,5,10.28,29.883333333333333,14.683333333333334
1.3833333333333333,16,0.39,3.9,2.5166666666666666
3.216666666666667,21,0.6,5.45,2.2333333333333334
5.016666666666667,11,0.68,5.816666666666666,0.7999999999999998
8.616666666666667,17,1.24,10.45,1.8333333333333321
25.233333333333334,10,9.7,21.816666666666666,3.416666666666668
16.483333333333334,14,2.7,17.716666666666665,1.2333333333333307
19.55,11,2.65,17.183333333333334,2.366666666666667
13.9,18,0.74,6.233333333333333,7.666666666666667
11.566666666666666,11,1.3,10.033333333333333,1.5333333333333332
24.5,16,2.7,17.575000000000003,6.924999999999997
11.55,12,2.41,17.233333333333334,5.683333333333334
13.483333333333333,23,1.1,8.083333333333334,5.399999999999999
6.2,14,0.53,6.1,0.10000000000000053
14.783333333333333,15,2.3,17.766666666666666,2.9833333333333325
7.416666666666667,15,1.3,10.55,3.1333333333333337
12.033333333333333,22,2.4,13.95,1.916666666666666
9.3,15,0.7,6.091666666666667,3.208333333333334
5.033333333333333,11,0.96,5.816666666666666,0.7833333333333332
16.85,0,4.11,16.283333333333335,0.5666666666666664
21.466666666666665,2,14.28,32.083333333333336,10.61666666666667
12.45,21,1.56,9.016666666666667,3.433333333333332
12.166666666666666,7,2.73,12.716666666666667,0.5500000000000007
7.216666666666667,22,1.6,8.766666666666667,1.5500000000000007
22.833333333333332,21,3.94,14.483333333333334,8.349999999999998
9.183333333333334,15,0.63,6.091666666666667,3.091666666666667
3.8333333333333335,18,0.82,6.233333333333333,2.4
21.866666666666667,14,2.71,17.716666666666665,4.150000000000002
29.666666666666668,16,2.13,17.575000000000003,12.091666666666665
3.9166666666666665,23,0.55,5.033333333333333,1.1166666666666667
6.766666666666667,15,1.47,10.55,3.783333333333334
7.166666666666667,22,1.03,8.766666666666667,1.6000000000000005
12.416666666666666,15,2.4,17.766666666666666,5.35
17.416666666666668,15,3.33,17.766666666666666,0.34999999999999787
22.416666666666668,12,2.82,17.233333333333334,5.183333333333334
3.15,10,0.59,5.583333333333333,2.433333333333333
5.45,1,0.68,5.483333333333333,0.033333333333333215
24.216666666666665,18,4.42,17.416666666666668,6.799999999999997
11.516666666666667,2,1.95,8.766666666666667,2.75
7.433333333333334,7,1.0,4.616666666666666,2.8166666666666673
11.983333333333333,13,1.8,10.2,1.7833333333333332
4.183333333333334,0,1.24,9.125,4.941666666666666
23.766666666666666,10,3.99,16.0,7.766666666666666
49.7,16,17.15,43.483333333333334,6.216666666666669
8.333333333333334,6,1.75,7.341666666666667,0.9916666666666671
8.333333333333334,16,1.47,10.383333333333333,2.049999999999999
16.916666666666668,21,1.52,9.016666666666667,7.9
22.4,16,4.77,17.575000000000003,4.824999999999996
7.566666666666666,2,1.01,8.766666666666667,1.200000000000001
41.4,14,18.25,42.425,1.0249999999999986
3.7,6,1.08,7.341666666666667,3.6416666666666666
15.35,19,1.69,9.5,5.85
2.35,4,0.5,3.1,0.75
5.65,21,1.15,9.016666666666667,3.366666666666667
11.583333333333334,16,1.0,6.233333333333333,5.3500000000000005
20.316666666666666,1,11.5,28.733333333333334,8.416666666666668
9.733333333333333,20,1.27,9.033333333333333,0.6999999999999993
13.566666666666666,12,1.74,10.183333333333334,3.383333333333333
4.35,21,1.3,9.016666666666667,4.666666666666668
17.7,10,10.6,31.983333333333334,14.283333333333335
12.433333333333334,17,1.7,10.45,1.9833333333333343
9.216666666666667,12,1.35,10.183333333333334,0.9666666666666668
6.1,12,0.59,5.883333333333334,0.2166666666666659
16.1,8,8.8,20.383333333333333,4.283333333333331
3.3333333333333335,9,1.26,9.2,5.866666666666665
15.433333333333334,3,3.8,13.95,1.4833333333333343
7.033333333333333,18,0.59,6.233333333333333,0.7999999999999998
19.7,18,5.8,23.983333333333334,4.283333333333335
4.65,21,0.83,5.45,0.7999999999999998
18.466666666666665,17,4.43,17.766666666666666,0.6999999999999993
3.7666666666666666,9,0.78,5.383333333333334,1.6166666666666671
23.35,18,6.92,23.983333333333334,0.6333333333333329
11.933333333333334,9,2.01,15.816666666666666,3.883333333333333
16.383333333333333,15,6.19,25.358333333333334,8.975000000000001
52.35,17,8.9,25.3,27.05
5.1,19,1.12,9.5,4.4
38.05,5,10.27,29.883333333333333,8.166666666666664
5.15,16,0.94,6.233333333333333,1.083333333333333
8.783333333333333,8,3.22,14.633333333333333,5.85
6.083333333333333,21,1.01,9.016666666666667,2.9333333333333345
17.15,10,2.37,16.0,1.1499999999999986
5.516666666666667,15,0.8,6.091666666666667,0.5750000000000002
7.816666666666666,15,1.0,6.091666666666667,1.7249999999999996
9.95,9,1.9,9.2,0.75
9.933333333333334,0,2.7,16.283333333333335,6.350000000000001
13.15,15,2.3,17.766666666666666,4.616666666666665
18.333333333333332,5,5.97,18.8,0.46666666666666856
18.9,20,1.9,9.033333333333333,9.866666666666665
23.55,8,12.37,35.15,11.599999999999998
13.733333333333333,10,3.72,16.0,2.2666666666666675
35.96666666666667,0,6.6,22.633333333333333,13.333333333333336
20.466666666666665,17,2.9,17.766666666666666,2.6999999999999993
8.8,12,2.26,17.233333333333334,8.433333333333334
7.2,21,0.89,5.45,1.75
3.45,20,0.8,5.258333333333333,1.8083333333333327
29.433333333333334,14,9.09,25.691666666666666,3.741666666666667
11.983333333333333,6,3.4,11.666666666666668,0.31666666666666465
6.95,16,1.2,10.383333333333333,3.4333333333333327
9.483333333333333,14,1.0,6.1,3.383333333333333
15.833333333333334,14,1.78,10.6,5.233333333333334
3.85,17,1.0,6.066666666666666,2.2166666666666663
5.933333333333334,9,0.72,5.383333333333334,0.5499999999999998
35.28333333333333,14,16.51,42.425,7.141666666666666
17.316666666666666,16,2.93,17.575000000000003,0.2583333333333364
3.4,18,0.76,6.233333333333333,2.8333333333333335
10.266666666666667,22,0.9,5.475,4.791666666666668
13.783333333333333,14,1.13,10.6,3.1833333333333336
21.683333333333334,13,9.91,24.45,2.7666666666666657
8.483333333333333,12,1.44,10.183333333333334,1.700000000000001
11.583333333333334,22,1.77,8.766666666666667,2.8166666666666664
7.983333333333333,20,1.5,9.033333333333333,1.0499999999999998
4.533333333333333,13,0.79,6.066666666666666,1.5333333333333332
15.5,12,2.8,17.233333333333334,1.7333333333333343
10.7,19,1.58,9.5,1.1999999999999993
6.416666666666667,14,0.65,6.1,0.3166666666666673
20.083333333333332,15,7.9,25.358333333333334,5.275000000000002
9.116666666666667,21,1.0,5.45,3.666666666666667
1.5833333333333333,20,0.32,3.283333333333333,1.7
6.0,18,0.8,6.233333333333333,0.2333333333333334
18.866666666666667,14,3.85,17.716666666666665,1.1500000000000021
14.266666666666667,17,2.0,10.45,3.816666666666668
14.683333333333334,21,6.1,19.933333333333334,5.25
22.183333333333334,17,0.8,6.066666666666666,16.116666666666667
4.316666666666666,7,0.77,4.616666666666666,0.2999999999999998
26.583333333333332,8,5.4,20.383333333333333,6.199999999999999
6.433333333333334,20,1.09,9.033333333333333,2.5999999999999996
20.9,0,3.0,16.283333333333335,4.616666666666664
